2017,852117;50,1
2017,879283;49
2017,906449;50,4
2017,933616;48,8
2017,960782;47,9
2017,987948;43,7
2018,015114;42,8
2018,04228;43,4
2018,069446;44,3
2018,096613;45,5
2018,123779;42,1
2018,150945;38,8
2018,178111;43,4
2018,205277;44
2018,232443;41,2
2018,259609;38,9
2018,286776;40,7
2018,313942;40,1
2018,341108;40,3
2018,368274;39,9
2018,39544;40,4
2018,422606;42,1
2018,449772;41,5
2018,476939;40,4
2018,504105;41,8
2018,531271;44,8
2018,558437;46,8
2018,585603;45,6
2018,612769;47,3
2018,639936;48,5
2018,667102;50,7
2018,694268;54,4
2018,721434;53,9
2018,7486;57,1
2018,775766;54,4
2018,802932;54,9
2018,830099;56,5
2018,857265;53,8
2018,884431;51,2
2018,911597;48,8
2018,938763;50
2018,965929;49
2018,993096;48
2019,020262;46,8
2019,047428;52,6
2019,074594;49
2019,10176;50,6
2019,128926;48,8
2019,156092;48,8
2019,183259;50,3
2019,210425;52,2
2019,237591;49,4
2019,264757;47,5
2019,291923;46
2019,319089;49,6
2019,346256;50,8
2019,373422;49,2
2019,400588;48
2019,427754;48,1
2019,45492;50,7
2019,482086;50,6
2019,509252;51
2019,536419;53
2019,563585;52,7
2019,590751;54,3
2019,617917;59
2019,645083;61,1
2019,672249;60,5
2019,699415;62,4
2019,726582;62
2019,753748;59,1
2019,780914;60,3
2019,80808;58,9
2019,835246;57,5
2019,862412;60,6
2019,889579;59,4
2019,916745;58,1
2019,943911;58,5
2019,971077;55,3
2019,998243;54,7
2020,02534;51,9
2020,052432;49,7
2020,079524;51,3
2020,106616;46,2
2020,133708;52,5
2020,1608;52,1
2020,187891;54,2
2020,214983;50,7
2020,242075;51,5
2020,269167;50,8
2020,296259;48,8
2020,323351;50
2020,350443;52,3
2020,377535;51,7
2020,404627;49,2
2020,431719;50,5
2020,458811;48,8
2020,485903;51,2
2020,512995;52,4
2020,540087;53,5
2020,567178;54,3
2020,59427;56,2
2020,621362;54,6
2020,648454;57,5
2020,675546;59,9
2020,702638;60,7
2020,72973;59,7
2020,756822;61,3
2020,783914;61,5
2020,811006;60
2020,838098;62,2
2020,86519;60,1
2020,892282;55,7
2020,919374;57,2
2020,946465;55,1
2020,973557;55,8
2021,000651;55,7
2021,027817;56,9
2021,054983;56,8
2021,08215;56,5
2021,109316;53,6
2021,136482;52,1
2021,163648;51,4
2021,190814;52,5
2021,21798;53
2021,245146;56
2021,272313;55,5
2021,299479;54,8
2021,326645;52,5
2021,353811;53
2021,380977;54,8
2021,408143;53,6
2021,43531;51,4
2021,462476;54,7
2021,489642;54,5
2021,516808;56,8
2021,543974;55,7
2021,57114;59,2
2021,598306;61,7
2021,625473;63,9
2021,652639;60,5
2021,679805;63,6
2021,706971;66,5
2021,734137;65
2021,761303;65,8
2021,788469;66,1
2021,815636;67,2
2021,842802;64,2
2021,869968;60,7
2021,897134;62,4
2021,9243;64,4
2021,951466;60
2021,978633;58,4
2022,005799;60
2022,032965;61,5
2022,060131;61,5
2022,087297;59,7
2022,114463;60,4
2022,141629;56,3
2022,168796;53,6
2022,195962;56,6
2022,223128;55,9
2022,250294;57,3
2022,27746;58,7
2022,304626;55,9
2022,331793;58,2
2022,358959;53,6
2022,386125;52,7
2022,413291;52,3
2022,440457;54,9
2022,467623;53,5
2022,494789;58,9
2022,521956;60,9
2022,549122;61,3
2022,576288;59,4
2022,603454;60
2022,63062;64,2
2022,657786;65,4
2022,684953;67,9
2022,712119;66,4
2022,739285;67,7
2022,766451;67,8
2022,793617;67,2
2022,820783;66,1
2022,847949;67,4
2022,875116;62,2
2022,902282;62,1
2022,929448;61,4
2022,956614;67
2022,98378;65,5
2023,010946;61,7
2023,038113;62,8
2023,065279;62,8
2023,092445;61,2
2023,119611;61,8
2023,146777;60,8
2023,173943;60,6
2023,201109;61,9
2023,228276;61
2023,255442;58,8
2023,282608;56,9
2023,309774;58,7
2023,33694;58,9
2023,364106;61,7
2023,391272;60,8
2023,418439;63
2023,445605;61,9
2023,472771;63,6
2023,499937;66,7
2023,527103;68,5
2023,554269;68,4
2023,581436;72,8
2023,608602;75,9
2023,635768;74,1
2023,662934;76
2023,6901;74
2023,717266;77,3
2023,744432;79,7
2023,771599;82,2
2023,798765;83,8
2023,825931;77,2
2023,853097;78,2
2023,880263;76,3
2023,907429;75,2
2023,934596;75,7
2023,961762;74,1
2023,988928;73
2024,01605;73,3
2024,043142;71,7
2024,070234;71,2
2024,097326;70,3
2024,124418;71,3
2024,15151;73,5
2024,178602;73,7
2024,205694;75,4
2024,232785;75,4
2024,259877;71,1
2024,286969;68,3
2024,314061;68,5
2024,341153;68,1
2024,368245;70,9
2024,395337;72,2
2024,422429;72,1
2024,449521;72
2024,476613;67,3
2024,503705;70
2024,530797;71,8
2024,557889;69,6
2024,584981;69,7
2024,612072;69,8
2024,639164;73,8
2024,666256;73,1
2024,693348;76,3
2024,72044;75,7
